,country,year,sex,age,suicide_ratio,is_WC_year,is_host,in_finals,participant,won
8576,Chile,1987,male,35-54 years,1.2612328551158758,False,False,False,False,False
8577,Chile,1987,male,5-14 years,0.0478049557804159,False,False,False,False,False
8578,Chile,1987,male,55-74 years,2.12803688597269,False,False,False,False,False
8579,Chile,1987,male,75+ years,2.0277481323372464,False,False,False,False,False
8580,Chile,1988,female,15-24 years,0.308191403081914,False,False,False,False,False
8581,Chile,1988,female,25-34 years,0.1743119266055046,False,False,False,False,False
8582,Chile,1988,female,35-54 years,0.24078254326561324,False,False,False,False,False
8583,Chile,1988,female,5-14 years,0.049019607843137254,False,False,False,False,False
8584,Chile,1988,female,55-74 years,0.27259684361549497,False,False,False,False,False
8585,Chile,1988,female,75+ years,0.17441860465116277,False,False,False,False,False
8586,Chile,1988,male,15-24 years,0.8895949166004766,False,False,False,False,False
8587,Chile,1988,male,25-34 years,1.4611872146118723,False,False,False,False,False
8588,Chile,1988,male,35-54 years,1.3600628930817609,False,False,False,False,False
8589,Chile,1988,male,5-14 years,0.0395882818685669,False,False,False,False,False
8590,Chile,1988,male,55-74 years,1.7844522968197878,False,False,False,False,False
8591,Chile,1988,male,75+ years,2.7358490566037736,False,False,False,False,False
8592,Chile,1989,female,15-24 years,0.21172638436482083,False,False,False,False,False
8593,Chile,1989,female,25-34 years,0.20590868397493287,False,False,False,False,False
8594,Chile,1989,female,35-54 years,0.2408759124087591,False,False,False,False,False
8595,Chile,1989,female,5-14 years,0.016142050040355127,False,False,False,False,False
8596,Chile,1989,female,55-74 years,0.16783216783216784,False,False,False,False,False
8597,Chile,1989,female,75+ years,0.17142857142857143,False,False,False,False,False
8598,Chile,1989,male,15-24 years,1.1155378486055776,False,False,False,False,False
8599,Chile,1989,male,25-34 years,1.4425645592163847,False,False,False,False,False
8600,Chile,1989,male,35-54 years,1.2937595129375952,False,False,False,False,False
8601,Chile,1989,male,5-14 years,0.0859375,False,False,False,False,False
8602,Chile,1989,male,55-74 years,1.8825561312607944,False,False,False,False,False
8603,Chile,1989,male,75+ years,3.207547169811321,False,False,False,False,False
8604,Chile,1990,female,15-24 years,0.1869918699186992,True,False,False,False,False
8605,Chile,1990,female,25-34 years,0.2323580034423408,True,False,False,False,False
8606,Chile,1990,female,35-54 years,0.23960535588442564,True,False,False,False,False
8607,Chile,1990,female,5-14 years,0.024271844660194174,True,False,False,False,False
8608,Chile,1990,female,55-74 years,0.25956284153005466,True,False,False,False,False
8609,Chile,1990,female,75+ years,0.17543859649122806,True,False,False,False,False
8610,Chile,1990,male,15-24 years,1.0668789808917198,True,False,False,False,False
8611,Chile,1990,male,25-34 years,1.2682090831191088,True,False,False,False,False
8612,Chile,1990,male,35-54 years,1.3134328358208955,True,False,False,False,False
8613,Chile,1990,male,5-14 years,0.07053291536050156,True,False,False,False,False
8614,Chile,1990,male,55-74 years,2.3848684210526314,True,False,False,False,False
8615,Chile,1990,male,75+ years,1.9642857142857144,True,False,False,False,False
8616,Chile,1991,female,15-24 years,0.27932960893854747,False,False,False,False,False
8617,Chile,1991,female,25-34 years,0.24754588134869826,False,False,False,False,False
8618,Chile,1991,female,35-54 years,0.2890173410404624,False,False,False,False,False
8619,Chile,1991,female,5-14 years,0.0561077268355242,False,False,False,False,False
8620,Chile,1991,female,55-74 years,0.21321961620469082,False,False,False,False,False
8621,Chile,1991,female,75+ years,0.2683843263553408,False,False,False,False,False
8622,Chile,1991,male,15-24 years,1.141570865825227,False,False,False,False,False
8623,Chile,1991,male,25-34 years,1.2138188608776843,False,False,False,False,False
8624,Chile,1991,male,35-54 years,1.5811965811965814,False,False,False,False,False
8625,Chile,1991,male,5-14 years,0.03878675044604763,False,False,False,False,False
8626,Chile,1991,male,55-74 years,1.7984445884640312,False,False,False,False,False
8627,Chile,1991,male,75+ years,2.755555555555556,False,False,False,False,False
8628,Chile,1992,female,15-24 years,0.2380952380952381,False,False,False,False,False
8629,Chile,1992,female,25-34 years,0.20746887966804978,False,False,False,False,False
8630,Chile,1992,female,35-54 years,0.17857142857142858,False,False,False,False,False
8631,Chile,1992,female,5-14 years,0.02356637863315004,False,False,False,False,False
8632,Chile,1992,female,55-74 years,0.15604681404421328,False,False,False,False,False
8633,Chile,1992,female,75+ years,0.0,False,False,False,False,False
8634,Chile,1992,male,15-24 years,0.7550200803212852,False,False,False,False,False
8635,Chile,1992,male,25-34 years,1.337737407101569,False,False,False,False,False
8636,Chile,1992,male,35-54 years,1.1846689895470384,False,False,False,False,False
8637,Chile,1992,male,5-14 years,0.04559270516717325,False,False,False,False,False
8638,Chile,1992,male,55-74 years,1.640625,False,False,False,False,False
8639,Chile,1992,male,75+ years,2.1186440677966103,False,False,False,False,False
8640,Chile,1993,female,15-24 years,0.21494708994708997,False,False,False,False,False
8641,Chile,1993,female,25-34 years,0.19913707268503153,False,False,False,False,False
8642,Chile,1993,female,35-54 years,0.2892774492157367,False,False,False,False,False
8643,Chile,1993,female,5-14 years,0.023252208959851188,False,False,False,False,False
8644,Chile,1993,female,55-74 years,0.2301201738685758,False,False,False,False,False
8645,Chile,1993,female,75+ years,0.0,False,False,False,False,False
8646,Chile,1993,male,15-24 years,0.9536124131242929,False,False,False,False,False
8647,Chile,1993,male,25-34 years,1.2365015250185476,False,False,False,False,False
8648,Chile,1993,male,35-54 years,1.2387387387387387,False,False,False,False,False
8649,Chile,1993,male,5-14 years,0.06744098913450731,False,False,False,False,False
8650,Chile,1993,male,55-74 years,1.6949152542372883,False,False,False,False,False
8651,Chile,1993,male,75+ years,4.170141784820684,False,False,False,False,False
8652,Chile,1994,female,15-24 years,0.14915478952601924,True,False,False,False,False
8653,Chile,1994,female,25-34 years,0.21385096232933049,True,False,False,False,False
8654,Chile,1994,female,35-54 years,0.18637013108032555,True,False,False,False,False
8655,Chile,1994,female,5-14 years,0.03045298819946707,True,False,False,False,False
8656,Chile,1994,female,55-74 years,0.20010005002501252,True,False,False,False,False
8657,Chile,1994,female,75+ years,0.14471780028943562,True,False,False,False,False
8658,Chile,1994,male,15-24 years,1.0927634774162214,True,False,False,False,False
8659,Chile,1994,male,25-34 years,1.5027768703038222,True,False,False,False,False
8660,Chile,1994,male,35-54 years,1.4250111828231835,True,False,False,False,False
8661,Chile,1994,male,5-14 years,0.014715620631300125,True,False,False,False,False
8662,Chile,1994,male,55-74 years,1.905762304921969,True,False,False,False,False
8663,Chile,1994,male,75+ years,2.6677445432497975,True,False,False,False,False
8664,Chile,1995,female,15-24 years,0.2623200238711222,False,False,False,False,False
8665,Chile,1995,female,25-34 years,0.16412222510347907,False,False,False,False,False
8666,Chile,1995,female,35-54 years,0.20612958719310986,False,False,False,False,False
8667,Chile,1995,female,5-14 years,0.0297622812193309,False,False,False,False,False
8668,Chile,1995,female,55-74 years,0.32313309852328176,False,False,False,False,False
8669,Chile,1995,female,75+ years,0.21574414470391273,False,False,False,False,False
8670,Chile,1995,male,15-24 years,1.1919427867462362,False,False,False,False,False
8671,Chile,1995,male,25-34 years,1.5536071748995646,False,False,False,False,False
8672,Chile,1995,male,35-54 years,1.6343525219989277,False,False,False,False,False
8673,Chile,1995,male,5-14 years,0.07192635316846376,False,False,False,False,False
8674,Chile,1995,male,55-74 years,2.091633900156437,False,False,False,False,False
8675,Chile,1995,male,75+ years,3.145784648570915,False,False,False,False,False
8676,Chile,1996,female,15-24 years,0.2867305993980296,False,False,False,False,False
8677,Chile,1996,female,25-34 years,0.17877182133544176,False,False,False,False,False
8678,Chile,1996,female,35-54 years,0.21151329761235785,False,False,False,False,False
8679,Chile,1996,female,5-14 years,0.029370408579096344,False,False,False,False,False
8680,Chile,1996,female,55-74 years,0.22160974989590174,False,False,False,False,False
8681,Chile,1996,female,75+ years,0.165892501658925,False,False,False,False,False
8682,Chile,1996,male,15-24 years,1.3023319732087142,False,False,False,False,False
8683,Chile,1996,male,25-34 years,1.4013577062190483,False,False,False,False,False
8684,Chile,1996,male,35-54 years,1.5538091104618084,False,False,False,False,False
8685,Chile,1996,male,5-14 years,0.04968125923539123,False,False,False,False,False
8686,Chile,1996,male,55-74 years,2.2392095449475544,False,False,False,False,False
8687,Chile,1996,male,75+ years,1.9301569146084283,False,False,False,False,False
8688,Chile,1997,female,15-24 years,0.38420476969785156,False,False,False,False,False
8689,Chile,1997,female,25-34 years,0.1775952314065865,False,False,False,False,False
8690,Chile,1997,female,35-54 years,0.2223553883937158,False,False,False,False,False
8691,Chile,1997,female,5-14 years,0.029086022639105723,False,False,False,False,False
8692,Chile,1997,female,55-74 years,0.19284499686343284,False,False,False,False,False
8693,Chile,1997,female,75+ years,0.15998144215271026,False,False,False,False,False
8694,Chile,1997,male,15-24 years,1.1712232829627647,False,False,False,False,False
8695,Chile,1997,male,25-34 years,1.4799561932966785,False,False,False,False,False
8696,Chile,1997,male,35-54 years,1.4740708109600569,False,False,False,False,False
8697,Chile,1997,male,5-14 years,0.04216936058598544,False,False,False,False,False
8698,Chile,1997,male,55-74 years,1.8658850832702292,False,False,False,False,False
8699,Chile,1997,male,75+ years,2.8135186138274144,False,False,False,False,False
8700,Chile,1998,female,15-24 years,0.3011582383057,True,False,False,True,False
8701,Chile,1998,female,25-34 years,0.24126771709269182,True,False,False,True,False
8702,Chile,1998,female,35-54 years,0.21646263259689139,True,False,False,True,False
8703,Chile,1998,female,5-14 years,0.028914582708356677,True,False,False,True,False
8704,Chile,1998,female,55-74 years,0.13222368280419985,True,False,False,True,False
8705,Chile,1998,female,75+ years,0.3477064893621131,True,False,False,True,False
8706,Chile,1998,male,15-24 years,1.197123415496168,True,False,False,True,False
8707,Chile,1998,male,25-34 years,1.6574299476873673,True,False,False,True,False
8708,Chile,1998,male,35-54 years,1.7631980886932719,True,False,False,True,False
8709,Chile,1998,male,5-14 years,0.027946250975498823,True,False,False,True,False
8710,Chile,1998,male,55-74 years,2.2879564078558428,True,False,False,True,False
8711,Chile,1998,male,75+ years,2.7772634697278282,True,False,False,True,False
8712,Chile,1999,female,15-24 years,0.27478699966540643,False,False,False,False,False
8713,Chile,1999,female,25-34 years,0.2650242657823958,False,False,False,False,False
8714,Chile,1999,female,35-54 years,0.20548421565094238,False,False,False,False,False
8715,Chile,1999,female,5-14 years,0.0072123377133860266,False,False,False,False,False
8716,Chile,1999,female,55-74 years,0.27823258103523923,False,False,False,False,False
8717,Chile,1999,female,75+ years,0.1865448901623687,False,False,False,False,False
8718,Chile,1999,male,15-24 years,1.0777065774713699,False,False,False,False,False
8719,Chile,1999,male,25-34 years,1.7660816852556045,False,False,False,False,False
8720,Chile,1999,male,35-54 years,1.7302159448773555,False,False,False,False,False
8721,Chile,1999,male,5-14 years,0.020911635791798177,False,False,False,False,False
8722,Chile,1999,male,55-74 years,2.1191387414092397,False,False,False,False,False
8723,Chile,1999,male,75+ years,3.2546474451017553,False,False,False,False,False
8724,Chile,2000,female,15-24 years,0.3840915674296752,False,False,False,False,False
8725,Chile,2000,female,25-34 years,0.30536755807206994,False,False,False,False,False
8726,Chile,2000,female,35-54 years,0.35900915524632904,False,False,False,False,False
8727,Chile,2000,female,5-14 years,0.04330107162935438,False,False,False,False,False
8728,Chile,2000,female,55-74 years,0.41591974412617344,False,False,False,False,False
8729,Chile,2000,female,75+ years,0.17991889256323249,False,False,False,False,False
8730,Chile,2000,male,15-24 years,1.6811065416836593,False,False,False,False,False
8731,Chile,2000,male,25-34 years,2.4269932577331566,False,False,False,False,False
8732,Chile,2000,male,35-54 years,2.3798600309017273,False,False,False,False,False
8733,Chile,2000,male,5-14 years,0.055796838132675115,False,False,False,False,False
8734,Chile,2000,male,55-74 years,2.6211452935131554,False,False,False,False,False
8735,Chile,2000,male,75+ years,4.065841998915776,False,False,False,False,False
8736,Chile,2001,female,15-24 years,0.473913434971968,False,False,False,False,False
8737,Chile,2001,female,25-34 years,0.42691463157267295,False,False,False,False,False
8738,Chile,2001,female,35-54 years,0.42458221110427335,False,False,False,False,False
8739,Chile,2001,female,5-14 years,0.07237063026134481,False,False,False,False,False
8740,Chile,2001,female,55-74 years,0.1926801813221917,False,False,False,False,False
8741,Chile,2001,female,75+ years,0.2070114787864987,False,False,False,False,False
8742,Chile,2001,male,15-24 years,1.9419189690175656,False,False,False,False,False
8743,Chile,2001,male,25-34 years,2.3670129253251257,False,False,False,False,False
8744,Chile,2001,male,35-54 years,2.736768484590473,False,False,False,False,False
8745,Chile,2001,male,5-14 years,0.0839115656010131,False,False,False,False,False
8746,Chile,2001,male,55-74 years,2.842098253358195,False,False,False,False,False
8747,Chile,2001,male,75+ years,2.988030302142594,False,False,False,False,False
8748,Chile,2002,female,15-24 years,0.36551953157505473,True,False,False,False,False
8749,Chile,2002,female,25-34 years,0.37212914499284055,True,False,False,False,False
8750,Chile,2002,female,35-54 years,0.4913675000778404,True,False,False,False,False
8751,Chile,2002,female,5-14 years,0.03640448881908935,True,False,False,False,False
8752,Chile,2002,female,55-74 years,0.3362950375710794,True,False,False,False,False
8753,Chile,2002,female,75+ years,0.4305191730057855,True,False,False,False,False
8754,Chile,2002,male,15-24 years,1.8198444599328394,True,False,False,False,False
8755,Chile,2002,male,25-34 years,2.366909328181574,True,False,False,False,False
8756,Chile,2002,male,35-54 years,2.560119649830879,True,False,False,False,False
8757,Chile,2002,male,5-14 years,0.11957381080328279,True,False,False,False,False
8758,Chile,2002,male,55-74 years,2.562738020065546,True,False,False,False,False
8759,Chile,2002,male,75+ years,3.4664952056134855,True,False,False,False,False
8760,Chile,2003,female,15-24 years,0.4053949656064441,False,False,False,False,False
8761,Chile,2003,female,25-34 years,0.4309156795580919,False,False,False,False,False
8762,Chile,2003,female,35-54 years,0.43633224803591203,False,False,False,False,False
8763,Chile,2003,female,5-14 years,0.029373255503997334,False,False,False,False,False
8764,Chile,2003,female,55-74 years,0.3662096434563637,False,False,False,False,False
8765,Chile,2003,female,75+ years,0.38187008143379486,False,False,False,False,False
8766,Chile,2003,male,15-24 years,1.7365375667249718,False,False,False,False,False
8767,Chile,2003,male,25-34 years,2.456361454390746,False,False,False,False,False
8768,Chile,2003,male,35-54 years,2.508596267381761,False,False,False,False,False
8769,Chile,2003,male,5-14 years,0.14186157856471548,False,False,False,False,False
8770,Chile,2003,male,55-74 years,2.8201263013707827,False,False,False,False,False
8771,Chile,2003,male,75+ years,3.6405882762349893,False,False,False,False,False
8772,Chile,2004,female,15-24 years,0.44430019330823667,False,False,False,False,False
8773,Chile,2004,female,25-34 years,0.5387891448681559,False,False,False,False,False
8774,Chile,2004,female,35-54 years,0.4356155572218108,False,False,False,False,False
8775,Chile,2004,female,5-14 years,0.03708599054455585,False,False,False,False,False
8776,Chile,2004,female,55-74 years,0.2622628979488231,False,False,False,False,False
8777,Chile,2004,female,75+ years,0.33678074348941595,False,False,False,False,False
8778,Chile,2004,male,15-24 years,2.15371541461577,False,False,False,False,False
8779,Chile,2004,male,25-34 years,2.5355438983142253,False,False,False,False,False
8780,Chile,2004,male,35-54 years,2.519961426288782,False,False,False,False,False
8781,Chile,2004,male,5-14 years,0.10745532186808929,False,False,False,False,False
8782,Chile,2004,male,55-74 years,2.5962365387839874,False,False,False,False,False
8783,Chile,2004,male,75+ years,3.6014899878578337,False,False,False,False,False
8784,Chile,2005,female,15-24 years,0.46074490561046094,False,False,False,False,False
8785,Chile,2005,female,25-34 years,0.40077504987195645,False,False,False,False,False
8786,Chile,2005,female,35-54 years,0.49054519556401793,False,False,False,False,False
8787,Chile,2005,female,5-14 years,0.10496822087113127,False,False,False,False,False
8788,Chile,2005,female,55-74 years,0.3630198898597654,False,False,False,False,False
8789,Chile,2005,female,75+ years,0.17690661100005306,False,False,False,False,False
8790,Chile,2005,male,15-24 years,1.9078569870402515,False,False,False,False,False
8791,Chile,2005,male,25-34 years,2.2468091685920237,False,False,False,False,False
8792,Chile,2005,male,35-54 years,2.3531304217940323,False,False,False,False,False
8793,Chile,2005,male,5-14 years,0.18826119067962288,False,False,False,False,False
8794,Chile,2005,male,55-74 years,2.6259272805709517,False,False,False,False,False
8795,Chile,2005,male,75+ years,3.4226699802080387,False,False,False,False,False
8796,Chile,2006,female,15-24 years,0.543333808138553,True,False,False,False,False
8797,Chile,2006,female,25-34 years,0.40040367227367996,True,False,False,False,False
8798,Chile,2006,female,35-54 years,0.5670531409162775,True,False,False,False,False
8799,Chile,2006,female,5-14 years,0.045463293694392705,True,False,False,False,False
8800,Chile,2006,female,55-74 years,0.2904725019364834,True,False,False,False,False
8801,Chile,2006,female,75+ years,0.22687505140137884,True,False,False,False,False
8802,Chile,2006,male,15-24 years,1.8192128777531584,True,False,False,False,False
8803,Chile,2006,male,25-34 years,2.3052264382966388,True,False,False,False,False
8804,Chile,2006,male,35-54 years,2.6961189435549207,True,False,False,False,False
8805,Chile,2006,male,5-14 years,0.14628737276655754,True,False,False,False,False
8806,Chile,2006,male,55-74 years,2.57709645790172,True,False,False,False,False
8807,Chile,2006,male,75+ years,3.8909398043141983,True,False,False,False,False
8808,Chile,2007,female,15-24 years,0.654405530744699,False,False,False,False,False
8809,Chile,2007,female,25-34 years,0.6028572173414323,False,False,False,False,False
8810,Chile,2007,female,35-54 years,0.5633004477358403,False,False,False,False,False
8811,Chile,2007,female,5-14 years,0.06894089926509002,False,False,False,False,False
8812,Chile,2007,female,55-74 years,0.3576236419880809,False,False,False,False,False
8813,Chile,2007,female,75+ years,0.2460145640621925,False,False,False,False,False
8814,Chile,2007,male,15-24 years,2.1232736098182423,False,False,False,False,False
8815,Chile,2007,male,25-34 years,2.4779027031520524,False,False,False,False,False
8816,Chile,2007,male,35-54 years,2.3665764668881697,False,False,False,False,False
8817,Chile,2007,male,5-14 years,0.14044580455118325,False,False,False,False,False
8818,Chile,2007,male,55-74 years,2.6186922251027833,False,False,False,False,False
8819,Chile,2007,male,75+ years,2.8718996020367697,False,False,False,False,False
8820,Chile,2008,female,15-24 years,0.7942507796293448,False,False,False,False,False
8821,Chile,2008,female,25-34 years,0.6401057876096586,False,False,False,False,False
8822,Chile,2008,female,35-54 years,0.586863644188485,False,False,False,False,False
8823,Chile,2008,female,5-14 years,0.12390489370121728,False,False,False,False,False
8824,Chile,2008,female,55-74 years,0.5261816477707164,False,False,False,False,False
8825,Chile,2008,female,75+ years,0.2639532274880891,False,False,False,False,False
8826,Chile,2008,male,15-24 years,2.301778507526816,False,False,False,False,False
8827,Chile,2008,male,25-34 years,2.7453279833820377,False,False,False,False,False
8828,Chile,2008,male,35-54 years,2.7046654601048674,False,False,False,False,False
8829,Chile,2008,male,5-14 years,0.1045957895712021,False,False,False,False,False
8830,Chile,2008,male,55-74 years,2.741905549747399,False,False,False,False,False
8831,Chile,2008,male,75+ years,3.2539057862359786,False,False,False,False,False
8832,Chile,2009,female,15-24 years,0.7336187254021956,False,False,False,False,False
8833,Chile,2009,female,25-34 years,0.6831430043343415,False,False,False,False,False
8834,Chile,2009,female,35-54 years,0.666572629753738,False,False,False,False,False
8835,Chile,2009,female,5-14 years,0.08609469007085593,False,False,False,False,False
8836,Chile,2009,female,55-74 years,0.4679145445288101,False,False,False,False,False
8837,Chile,2009,female,75+ years,0.30638897612463906,False,False,False,False,False
8838,Chile,2009,male,15-24 years,2.290653370696435,False,False,False,False,False
8839,Chile,2009,male,25-34 years,2.8431849955231616,False,False,False,False,False
8840,Chile,2009,male,35-54 years,2.6600060924119964,False,False,False,False,False
8841,Chile,2009,male,5-14 years,0.11324626457196309,False,False,False,False,False
8842,Chile,2009,male,55-74 years,2.8308360462178777,False,False,False,False,False
8843,Chile,2009,male,75+ years,3.748189794701423,False,False,False,False,False
8844,Chile,2010,female,15-24 years,0.6469002695417789,True,False,False,True,False
8845,Chile,2010,female,25-34 years,0.6201407401459239,True,False,False,True,False
8846,Chile,2010,female,35-54 years,0.6387808994290576,True,False,False,True,False
8847,Chile,2010,female,5-14 years,0.07906657168135856,True,False,False,True,False
8848,Chile,2010,female,55-74 years,0.3441435185539242,True,False,False,True,False
8849,Chile,2010,female,75+ years,0.2473117215863563,True,False,False,True,False
8850,Chile,2010,male,15-24 years,2.183151889154101,True,False,False,True,False
8851,Chile,2010,male,25-34 years,2.3802287500620256,True,False,False,True,False
8852,Chile,2010,male,35-54 years,2.6053716152703106,True,False,False,True,False
8853,Chile,2010,male,5-14 years,0.13726710348109375,True,False,False,True,False
8854,Chile,2010,male,55-74 years,2.3480598832678803,True,False,False,True,False
8855,Chile,2010,male,75+ years,4.05857601961369,True,False,False,True,False
8856,Chile,2011,female,15-24 years,0.4969366376979014,False,False,False,False,False
8857,Chile,2011,female,25-34 years,0.525500912175464,False,False,False,False,False
8858,Chile,2011,female,35-54 years,0.667414903543762,False,False,False,False,False
8859,Chile,2011,female,5-14 years,0.09570087733779299,False,False,False,False,False
8860,Chile,2011,female,55-74 years,0.3700241921816848,False,False,False,False,False
8861,Chile,2011,female,75+ years,0.33549327096353665,False,False,False,False,False
8862,Chile,2011,male,15-24 years,2.164643326446252,False,False,False,False,False
8863,Chile,2011,male,25-34 years,2.5196282861106636,False,False,False,False,False
8864,Chile,2011,male,35-54 years,2.4463327769876244,False,False,False,False,False
8865,Chile,2011,male,5-14 years,0.09225829863396212,False,False,False,False,False
8866,Chile,2011,male,55-74 years,2.813091247054137,False,False,False,False,False
8867,Chile,2011,male,75+ years,3.55719692882009,False,False,False,False,False
8868,Chile,2012,female,15-24 years,0.4488197127409058,False,False,False,False,False
8869,Chile,2012,female,25-34 years,0.47838915568943596,False,False,False,False,False
8870,Chile,2012,female,35-54 years,0.5785666221561669,False,False,False,False,False
8871,Chile,2012,female,5-14 years,0.056206976570523294,False,False,False,False,False
8872,Chile,2012,female,55-74 years,0.3720874319598775,False,False,False,False,False
8873,Chile,2012,female,75+ years,0.23272212745260032,False,False,False,False,False
8874,Chile,2012,male,15-24 years,1.6859412010589383,False,False,False,False,False
8875,Chile,2012,male,25-34 years,2.391818929559808,False,False,False,False,False
8876,Chile,2012,male,35-54 years,2.341326608312089,False,False,False,False,False
8877,Chile,2012,male,5-14 years,0.061902879025524875,False,False,False,False,False
8878,Chile,2012,male,55-74 years,2.2799689924217033,False,False,False,False,False
8879,Chile,2012,male,75+ years,3.91348486140064,False,False,False,False,False
8880,Chile,2013,female,15-24 years,0.43772520049638036,False,False,False,False,False
8881,Chile,2013,female,25-34 years,0.3942574880490699,False,False,False,False,False
8882,Chile,2013,female,35-54 years,0.5412532844706522,False,False,False,False,False
8883,Chile,2013,female,5-14 years,0.0645700241734028,False,False,False,False,False
8884,Chile,2013,female,55-74 years,0.37352638652648823,False,False,False,False,False
8885,Chile,2013,female,75+ years,0.3166066998500641,False,False,False,False,False
8886,Chile,2013,male,15-24 years,1.5710401197357007,False,False,False,False,False
8887,Chile,2013,male,25-34 years,2.1915632170383006,False,False,False,False,False
8888,Chile,2013,male,35-54 years,2.1591864386353774,False,False,False,False,False
8889,Chile,2013,male,5-14 years,0.09331441124438657,False,False,False,False,False
8890,Chile,2013,male,55-74 years,2.2206424133448275,False,False,False,False,False
8891,Chile,2013,male,75+ years,3.086594018783054,False,False,False,False,False
8892,Chile,2014,female,15-24 years,0.4271411370055197,True,False,False,True,False
8893,Chile,2014,female,25-34 years,0.44749803846693137,True,False,False,True,False
8894,Chile,2014,female,35-54 years,0.5254030296310761,True,False,False,True,False
8895,Chile,2014,female,5-14 years,0.0729443669523114,True,False,False,True,False
8896,Chile,2014,female,55-74 years,0.3478570334350815,True,False,False,True,False
8897,Chile,2014,female,75+ years,0.17558221966652549,True,False,False,True,False
8898,Chile,2014,male,15-24 years,1.6832587890155342,True,False,False,True,False
8899,Chile,2014,male,25-34 years,2.0868791624754577,True,False,False,True,False
8900,Chile,2014,male,35-54 years,2.225480170182801,True,False,False,True,False
8901,Chile,2014,male,5-14 years,0.09369502737065986,True,False,False,True,False
8902,Chile,2014,male,55-74 years,2.2897653436580936,True,False,False,True,False
8903,Chile,2014,male,75+ years,3.3624747814391394,True,False,False,True,False
8904,Chile,2015,female,15-24 years,0.47621138130319707,False,False,False,False,False
8905,Chile,2015,female,25-34 years,0.4854376072927439,False,False,False,False,False
8906,Chile,2015,female,35-54 years,0.5593266693947551,False,False,False,False,False
8907,Chile,2015,female,5-14 years,0.10578833057063039,False,False,False,False,False
8908,Chile,2015,female,55-74 years,0.5050014567349713,False,False,False,False,False
8909,Chile,2015,female,75+ years,0.4462217764726381,False,False,False,False,False
8910,Chile,2015,male,15-24 years,1.5990611226836815,False,False,False,False,False
8911,Chile,2015,male,25-34 years,2.103885008468848,False,False,False,False,False
8912,Chile,2015,male,35-54 years,2.1139653993725687,False,False,False,False,False
8913,Chile,2015,male,5-14 years,0.07055436919690314,False,False,False,False,False
8914,Chile,2015,male,55-74 years,2.158832709829933,False,False,False,False,False
8915,Chile,2015,male,75+ years,4.144409651869589,False,False,False,False,False
8916,Colombia,1984,female,15-24 years,0.3902946724777207,False,False,False,False,False
8917,Colombia,1984,female,25-34 years,0.1929808814289561,False,False,False,False,False
8918,Colombia,1984,female,35-54 years,0.17000297505206344,False,False,False,False,False
8919,Colombia,1984,female,5-14 years,0.04256095336535538,False,False,False,False,False
8920,Colombia,1984,female,55-74 years,0.05327177483796502,False,False,False,False,False
8921,Colombia,1984,female,75+ years,0.17605633802816903,False,False,False,False,False
8922,Colombia,1984,male,15-24 years,0.9317665140405367,False,False,False,False,False
8923,Colombia,1984,male,25-34 years,0.9055741164058378,False,False,False,False,False
8924,Colombia,1984,male,35-54 years,0.8418420504271723,False,False,False,False,False
8925,Colombia,1984,male,5-14 years,0.04152331237394709,False,False,False,False,False
8926,Colombia,1984,male,55-74 years,1.0263634534111492,False,False,False,False,False
8927,Colombia,1984,male,75+ years,1.2417218543046358,False,False,False,False,False
8928,Colombia,1985,female,15-24 years,0.37252841723182734,False,False,False,False,False
8929,Colombia,1985,female,25-34 years,0.19770660340055357,False,False,False,False,False
8930,Colombia,1985,female,35-54 years,0.12897857291449968,False,False,False,False,False
8931,Colombia,1985,female,5-14 years,0.029761904761904764,False,False,False,False,False
8932,Colombia,1985,female,55-74 years,0.10429341213280027,False,False,False,False,False
8933,Colombia,1985,female,75+ years,0.1724137931034483,False,False,False,False,False
8934,Colombia,1985,male,15-24 years,0.8024575261739076,False,False,False,False,False
8935,Colombia,1985,male,25-34 years,0.8305719326935491,False,False,False,False,False
8936,Colombia,1985,male,35-54 years,0.7670025702745706,False,False,False,False,False
8937,Colombia,1985,male,5-14 years,0.034844217311768635,False,False,False,False,False
8938,Colombia,1985,male,55-74 years,1.1130811662726556,False,False,False,False,False
8939,Colombia,1985,male,75+ years,1.7017828200972447,False,False,False,False,False
8940,Colombia,1986,female,15-24 years,0.3772290809327847,True,False,False,False,False
8941,Colombia,1986,female,25-34 years,0.20649602064960204,True,False,False,False,False
8942,Colombia,1986,female,35-54 years,0.10592357206876883,True,False,False,False,False
8943,Colombia,1986,female,5-14 years,0.02914092551579438,True,False,False,False,False
8944,Colombia,1986,female,55-74 years,0.11063829787234042,True,False,False,False,False
8945,Colombia,1986,female,75+ years,0.0,True,False,False,False,False
8946,Colombia,1986,male,15-24 years,0.7980111107700807,True,False,False,False,False
8947,Colombia,1986,male,25-34 years,0.7963930557896511,True,False,False,False,False
8948,Colombia,1986,male,35-54 years,0.7470437839565356,True,False,False,False,False
8949,Colombia,1986,male,5-14 years,0.028430898700707932,True,False,False,False,False
8950,Colombia,1986,male,55-74 years,0.78125,True,False,False,False,False
8951,Colombia,1986,male,75+ years,1.0317460317460316,True,False,False,False,False
8952,Colombia,1987,female,15-24 years,0.3401745902842101,False,False,False,False,False
8953,Colombia,1987,female,25-34 years,0.10936236086939306,False,False,False,False,False
8954,Colombia,1987,female,35-54 years,0.09797951720048569,False,False,False,False,False
